grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,tier,context_class_v22,predicted_native_render_bps,predicted_native_exact_bps,predicted_exact_correction_bps,predicted_native_exact_bytes,vq_fallback_bytes_for_region,predicted_region_savings_bytes
32,4519,75,0.012889865180495006,0.012756612077300571,0.010337819777671111,0.08972452400271934,0.0887969680439419,0.03910983710418108,0.038705526656663984,0.023535333573818207,0.30022382736206055,1.1725794076919556,-1.7650351206461588,0.018101118691265582,-2.8742610104878743,0.004738202175543747,0.0035538283998567395,0.00016614862437133883,native_exact_phoxoid,appearance_exact_candidate,8.378668,11.785607,3.156939,884,1878,994
32,4520,87,0.015404601340722366,0.013909066026106675,0.09708367529526477,0.10415351099135392,0.09404190534940753,0.047031448506025385,0.04246546263060045,0.02050270512700081,0.295440137386322,1.4326194524765015,-1.5339923576376904,0.019715554307043637,-2.8586329783516367,0.00528834661242861,0.00419039562475455,0.00023730174246658527,native_exact_phoxoid,appearance_exact_candidate,7.942108,11.435491,3.243383,995,2179,1184
32,4522,502,0.008684242071757817,0.008632043919863611,0.006010674444919027,0.06343579276890372,0.0630545008704145,0.026121729244814748,0.025964720034385845,0.04783382639288902,0.23498567938804626,1.3016314506530762,-1.1229288416604202,0.017072669476590363,-2.8758464797089496,0.004239280846998494,0.0032604054215551515,6.809841946992487e-05,native_exact_phoxoid,appearance_exact_candidate,8.058840,11.359590,3.050750,5703,12569,6867
32,4525,1229,0.00642437715962828,0.006401542703602411,0.0035543454966131564,0.04405732419270407,0.0439007292408669,0.019264094720140217,0.01919562347182536,0.04349426180124283,0.31745460629463196,1.2339214086532593,-0.5028402167372406,0.010921478013936317,-2.917747483899196,0.006044652017222162,0.0030469745505057005,3.4006476228861467e-05,native_exact_phoxoid,appearance_exact_candidate,7.921198,11.184132,3.012935,13746,30771,17026
32,4534,753,0.00989282671344099,0.009875960111514237,0.00170493251477235,0.07571715380156045,0.07558806116411816,0.02967331297281822,0.029622721976709843,0.056631043553352356,0.28359365463256836,1.320407509803772,1.4296945690487821,0.01162445299941813,-2.85790884681046,0.0033536658062687523,0.0023855120976096714,0.0001051282364543312,native_exact_phoxoid,appearance_exact_candidate,8.317211,11.735268,3.168057,8837,18853,10017
32,4535,251,0.013040828791950667,0.01298546515477793,0.004245407869084987,0.08607848259463441,0.08571304432726824,0.039224970872948905,0.03905844487294026,0.02612077258527279,0.2631491422653198,1.3928765058517456,1.6436967265558433,0.013200355343234473,-2.8508210847102315,0.005035403324240041,0.003739420954353565,0.00017006321558096907,native_exact_phoxoid,appearance_exact_candidate,8.469326,11.903061,3.183735,2988,6285,3297
32,4537,129,0.016206212528683532,0.014907268009273094,0.08015102338756964,0.11273567105855911,0.10369979165093118,0.04847388518309869,0.04458865367810178,0.0726865753531456,0.30931687355041504,1.161781907081604,2.0537564163060154,0.004755466330000975,-2.8967745692230933,0.0052669322054326485,0.0025622506190390126,0.0002626413245248595,native_exact_phoxoid,appearance_exact_candidate,8.293350,11.929815,3.386464,1539,3230,1691
32,4542,49,0.013868111442598825,0.012818394664097904,0.07569284273823289,0.10069812904241983,0.09307600139677766,0.044061979372018625,0.04072680289667716,0.03172243386507034,0.2169564962387085,1.029592514038086,3.1279607062437096,0.008684400622750756,-2.8869510086215273,0.004968845677713428,0.003232916095775873,0.00019232451498434053,native_exact_phoxoid,appearance_exact_candidate,7.855655,11.210251,3.104596,550,1227,678
32,4624,52,0.01567315960288947,0.014311501907618079,0.08687831488810711,0.11444945392101731,0.10450627822449526,0.04939131099516927,0.04510027712579452,0.007602238561958075,0.21029508113861084,1.4861822128295898,0.16029505252551574,0.21416018645350748,-2.892614566362821,0.004695022108865529,0.0029258562548490096,0.0002456479319376476,native_exact_phoxoid,appearance_exact_candidate,7.951753,11.374252,3.172499,592,1302,711
32,5537,58,0.012119358680485639,0.011725411613953149,0.032505603383685314,0.08278106833906691,0.08009021976395946,0.03681503672187283,0.03561834173963582,0.05172896012663841,0.3000308871269226,0.971307635307312,-3.0727232365772643,0.022825807389193053,-2.593832928558876,0.0044706194835316794,0.003930200932715408,0.00014687885482626264,native_exact_phoxoid,curved_exact_candidate,7.784829,11.035157,3.000328,641,1453,813
