grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,hash_context,context_class,context_prior_bps_delta,predicted_raw_bps,entropy_factor,predicted_entropy_bps,precision_tier,estimated_payload_bytes,estimated_entropy_payload_bytes,estimated_exact_correction_bytes
32,19901,114,0.010934185073092227,0.010607401606532164,0.029886403456279548,0.06906884721936664,0.06700462778510852,0.03369010989042992,0.03268323367375814,0.030427953228354454,0.26737356185913086,1.4821523427963257,2.9716535283808123,0.0370953551804026,0.9050714922578711,0.004382644233183554,0.0023369642807274773,0.00011955640321263351,359,mixed_surface,0.23221316085489316,11.732374698466474,0.94,11.028432216558485,n12_c12_o8_s8,1421,1341,457
32,19902,127,0.005172052989605914,0.00484460124404859,0.06331175380750961,0.034662789147937606,0.03246822717512177,0.01586674667307704,0.014862195113985063,0.03260785713791847,0.283324271440506,1.2903084754943848,3.1183287177498884,0.04231643440627207,0.8758348569156617,0.008386290372319695,0.0016963236214766594,2.6750132127290726e-05,359,curved_surface,0.23221316085489316,9.03083772842075,0.86,7.766520446441844,n8_c8_o8_s8,1231,1070,497
32,19907,239,0.009266763313836034,0.009075178950040804,0.020674356008335597,0.06629830896016421,0.06492763411797116,0.02799455015095279,0.027415780854838787,0.03834015130996704,0.19791412353515625,1.2753740549087524,-2.610883396539728,0.07846618008850509,0.8652145825170573,0.005538507871999423,0.003661231497255866,8.587290231465817e-05,352,mixed_surface,0.0,10.996235644683948,0.94,10.33646150600291,n12_c12_o8_s8,2712,2554,952
32,19933,659,0.008080565523071919,0.007706155089636072,0.04633468194358632,0.054996179502722314,0.052447949017351295,0.024353589479741544,0.023225173657013046,0.03751220554113388,0.26442447304725647,1.1687711477279663,2.9629768120745816,0.0580528724725203,0.8917169451403121,0.005139270797076531,0.002575947862598565,6.509676540466069e-05,359,mixed_surface,0.23221316085489316,10.190642450829152,0.94,9.579203903779403,n12_c12_o8_s8,6800,6397,2607
32,20594,340,0.007281700947743138,0.007144511224967335,0.018840340156831493,0.05152873227086534,0.050557913427031934,0.02604283326562464,0.025552177428252627,0.15573519468307495,0.23231270909309387,1.5620932579040527,0.5304934880312752,-0.6710545278647366,1.0746453420204274,0.004118496758390523,0.0015077302143761617,5.302316869236407e-05,332,curved_surface,0.9859344422700586,11.911681916935631,0.86,10.244046448564642,n12_c12_o8_s8,4134,3567,1366
32,20915,310,0.005628448306086294,0.005547807024361528,0.0143274446773483,0.05925912448691145,0.05841009265919713,0.02563366273499297,0.025266397850279555,0.14210793375968933,0.29971539974212646,1.2692346572875977,0.6965454407276646,0.008302517494549619,1.0858156694519905,0.002489680967498356,0.00030356690498090197,3.1679430334285655e-05,356,mixed_surface,0.0,11.283567190264232,0.94,10.606553158848378,n12_c12_o8_s8,3582,3372,1238
32,20931,411,0.00673013262575598,0.006396040873248781,0.049641184072456684,0.051404867399468285,0.048853068914671054,0.02020820875410638,0.019205049343569154,0.04346093535423279,0.2498958259820938,1.2028921842575073,-2.6185444947332144,0.07811312466704597,1.116104302617411,0.004358298687526481,0.0036207951861009064,4.4704569144818626e-05,352,curved_surface,0.0,9.76914563441968,0.86,8.401465245600924,n12_c12_o8_s8,4099,3537,1620
32,20932,288,0.010097489010223481,0.009705838855743628,0.03878688593602982,0.06999070755261784,0.06727598596219243,0.030297061876455117,0.029121933193256212,0.0328865610063076,0.22431622445583344,1.2281334400177002,-2.407567078868548,0.07990755619377726,1.0987991316037045,0.004746509452125932,0.004019266484859047,0.00010195928431158363,352,mixed_surface,0.0,11.025003161497454,0.94,10.363502971807605,n12_c12_o8_s8,3259,3069,1148
32,20957,718,0.00847009015926953,0.008137247723707716,0.03929620928504008,0.056655879148649786,0.05442951786439651,0.025380557278412024,0.024383197587828597,0.04996887966990471,0.2612645626068115,1.3142389059066772,2.9184190121789775,0.059822427914089836,1.0931892646476626,0.006190575966787832,0.0027434754477617222,7.096455996466235e-05,359,mixed_surface,0.23221316085489316,10.518796998952,0.94,9.88766917901488,n12_c12_o8_s8,7636,7183,2849
32,21805,145,0.012239884375069785,0.010310061234980138,0.1576667786192747,0.08065967325835799,0.06794232241122944,0.0374172039613922,0.03151775394785913,0.10102412104606628,0.24291512370109558,1.6190556287765503,-0.5319383364299248,-0.2569376710160025,1.39463160202421,0.004798527958573447,0.00291373615828226,0.00014981476951507697,347,mixed_surface,0.9015786749482401,11.954572017643848,0.94,11.237297696585216,n12_c12_o8_s8,1817,1713,583
